ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz,AngleZ,AngleX,AngleY
946734636,8881786000000,,,-1260194546652284416,0.0,58.27490167575888,18.194265368158014,16.091834584338713,3396,21,0.0,15,405028364671657,10,34.0,468.5347900390625,0.02810000069439411,0,0.0,0.0,,,,,0,,1,,,329.45312,-85.484375,-1.34375
946734637,8881786000000,,,-1260194546652284416,0.0,58.27490167575888,18.194265368158014,16.091834584338713,3396,24,0.0,15,405028367871367,13,31.6,316.0193176269531,0.0357000008225441,0,0.0,0.0,,,,,0,,1,,,329.45312,-85.484375,-1.34375
946734638,8881786000000,,,-1260194546652284416,0.0,58.27490167575888,18.194265368158014,16.091834584338713,3396,32,0.0,15,405028365305332,40,21.2,-346.9814758300781,0.8539999723434448,0,0.0,0.0,,,,,0,,1,,,329.45312,-85.484375,-1.34375
946735632,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,8,0.0,15,405029158331802,947,16.7,157.4014129638672,6.878500461578369,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735632,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,10,0.0,15,405029173737112,52,20.6,-288.266357421875,2.065999984741211,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735633,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,12,0.0,15,405029161206161,138,19.2,-490.7293395996094,6.713000297546387,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735633,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,14,0.0,15,405029163388941,27,24.9,-465.4963684082031,0.6360000371932983,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735634,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,15,0.0,15,405029162292399,9,35.5,591.7263793945312,0.04800000041723251,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735634,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,20,0.0,15,405029176494145,36,23.6,65.72743225097656,1.8905000686645508,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735635,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,21,0.0,15,405029169670406,12,32.0,468.4001159667969,0.03490000218153,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735636,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,24,0.0,15,405029172870492,14,30.5,316.3539123535156,0.04480000212788582,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735636,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,27,0.0,15,405029159411958,40,21.6,398.0372619628906,0.800000011920929,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946735637,8882591000000,,,-1260194546652284416,0.0,48.31538535654545,18.844972006161054,11.19076132240372,3396,32,0.0,15,405029170306370,27,24.9,-345.6304016113281,0.6165000200271606,0,0.0,0.0,,,,,0,,1,,,9.390625,-86.125,-2.140625
946736613,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,10,0.0,15,405030373582589,19,27.5,-286.36761474609375,0.18320000171661377,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946736613,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,14,0.0,15,405030363235169,10,34.8,-462.6617126464844,0.0731000006198883,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946736614,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,20,0.0,15,405030376338066,27,24.5,68.25833892822266,0.6255000233650208,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946736614,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,21,0.0,15,405030369512844,13,31.2,471.21875,0.06859999895095825,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946736615,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,24,0.0,15,405030372713576,31,23.9,319.13201904296875,0.6694999933242798,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946736615,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,27,0.0,15,405030359254727,7,37.5,400.38360595703125,0.0560000017285347,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946736616,8883791000000,,,-1260194546652128512,0.0,4204.255063086748,19.075758725888864,15.344861041038522,3397,32,0.0,15,405030370152130,7,37.2,-343.39031982421875,0.042500000447034836,0,0.0,0.0,,,,,0,,1,,,45.828125,-85.015625,-1.625
946737611,8885004000000,,,-1260194546651224064,0.0,4236.5482077002525,27.558261003087978,17.597193921377055,3398,10,0.0,15,405031585679259,9,35.4,-285.8451232910156,0.041999999433755875,0,0.0,0.0,,,,,0,,1,,,79.828125,-76.296875,-12.015625
946737612,8885004000000,,,-1260194546651224064,0.0,4236.5482077002525,27.558261003087978,17.597193921377055,3398,14,0.0,15,405031575332404,11,33.4,-462.0528564453125,0.065700002014637,0,0.0,0.0,,,,,0,,1,,,79.828125,-76.296875,-12.015625
946737613,8885004000000,,,-1260194546651224064,0.0,4236.5482077002525,27.558261003087978,17.597193921377055,3398,21,0.0,15,405031581606307,16,29.7,471.7579345703125,0.10589999705553055,0,0.0,0.0,,,,,0,,1,,,79.828125,-76.296875,-12.015625
946737614,8885004000000,,,-1260194546651224064,0.0,4236.5482077002525,27.558261003087978,17.597193921377055,3398,27,0.0,15,405031571348493,6,39.4,401.0617980957031,0.03840000182390213,0,0.0,0.0,,,,,0,,1,,,79.828125,-76.296875,-12.015625
946737615,8885004000000,,,-1260194546651224064,0.0,4236.5482077002525,27.558261003087978,17.597193921377055,3398,32,0.0,15,405031582248866,8,36.2,-342.65069580078125,0.06350000202655792,0,0.0,0.0,,,,,0,,1,,,79.828125,-76.296875,-12.015625
946738604,8886097000000,,,-1260194546650724352,0.0,4194.443114101887,28.210605915369914,14.038844691476003,3399,10,0.0,15,405032678180542,12,32.1,-287.9734802246094,0.04839999973773956,0,0.0,0.0,,,,,0,,1,,,132.5625,-82.390625,-4.515625
946738605,8886097000000,,,-1260194546650724352,0.0,4194.443114101887,28.210605915369914,14.038844691476003,3399,14,0.0,15,405032667834341,12,32.7,-464.6309509277344,0.03189999982714653,0,0.0,0.0,,,,,0,,1,,,132.5625,-82.390625,-4.515625
946738605,8886097000000,,,-1260194546650724352,0.0,4194.443114101887,28.210605915369914,14.038844691476003,3399,15,0.0,15,405032666725423,35,22.7,591.27099609375,0.7204999923706055,0,0.0,0.0,,,,,0,,1,,,132.5625,-82.390625,-4.515625
946738606,8886097000000,,,-1260194546650724352,0.0,4194.443114101887,28.210605915369914,14.038844691476003,3399,20,0.0,15,405032680933314,35,22.7,66.67890167236328,0.7414999604225159,0,0.0,0.0,,,,,0,,1,,,132.5625,-82.390625,-4.515625
946738607,8886097000000,,,-1260194546650724352,0.0,4194.443114101887,28.210605915369914,14.038844691476003,3399,27,0.0,15,405032663847277,14,30.8,398.59979248046875,0.031300000846385956,0,0.0,0.0,,,,,0,,1,,,132.5625,-82.390625,-4.515625
946738607,8886097000000,,,-1260194546650724352,0.0,4194.443114101887,28.210605915369914,14.038844691476003,3399,32,0.0,15,405032674750403,12,32.4,-345.087158203125,0.04240000247955322,0,0.0,0.0,,,,,0,,1,,,132.5625,-82.390625,-4.515625
946739608,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,10,0.0,15,405033464561149,17,28.3,-293.7744140625,0.046799998730421066,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946739608,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,14,0.0,15,405033454215484,13,31.7,-469.8935546875,0.04480000212788582,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946739609,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,15,0.0,15,405033453103725,14,30.5,586.1835327148438,0.046300001442432404,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946739609,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,21,0.0,15,405033460483193,24,25.0,463.7890319824219,0.2093999981880188,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946739610,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,24,0.0,15,405033463685805,21,26.3,311.5643310546875,0.1021999940276146,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946739610,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,27,0.0,15,405033450226125,12,32.0,393.28692626953125,0.036400001496076584,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946739611,8886884000000,,,-1260194546650104064,0.0,4145.363345742226,20.189373281133925,7.503835396366285,3400,32,0.0,15,405033461131148,12,32.8,-350.8654479980469,0.05290000140666962,0,0.0,0.0,,,,,0,,1,,,152.75,-81.78125,4.625
946740606,8887898000000,,,-1260194546649671680,0.0,4173.589870333672,1.9716457973412038,9.964821592813195,3401,10,0.0,15,405034478129961,12,32.8,-298.99273681640625,0.04839999973773956,0,0.0,0.0,,,,,0,,1,,,200.23438,-90.59375,-0.046875
946740607,8887898000000,,,-1260194546649671680,0.0,4173.589870333672,1.9716457973412038,9.964821592813195,3401,15,0.0,15,405034466669559,7,37.2,579.6705322265625,0.02160000056028366,0,0.0,0.0,,,,,0,,1,,,200.23438,-90.59375,-0.046875
946740607,8887898000000,,,-1260194546649671680,0.0,4173.589870333672,1.9716457973412038,9.964821592813195,3401,20,0.0,15,405034480880528,31,23.2,57.14519119262695,0.7414999604225159,0,0.0,0.0,,,,,0,,1,,,200.23438,-90.59375,-0.046875
946740608,8887898000000,,,-1260194546649671680,0.0,4173.589870333672,1.9716457973412038,9.964821592813195,3401,24,0.0,15,405034477252529,8,36.7,305.4622802734375,0.039500001817941666,0,0.0,0.0,,,,,0,,1,,,200.23438,-90.59375,-0.046875
946740609,8887898000000,,,-1260194546649671680,0.0,4173.589870333672,1.9716457973412038,9.964821592813195,3401,27,0.0,15,405034463792627,14,30.3,386.3507080078125,0.031300000846385956,0,0.0,0.0,,,,,0,,1,,,200.23438,-90.59375,-0.046875
946740609,8887898000000,,,-1260194546649671680,0.0,4173.589870333672,1.9716457973412038,9.964821592813195,3401,32,0.0,15,405034474700239,24,25.2,-357.6507873535156,0.20040000975131989,0,0.0,0.0,,,,,0,,1,,,200.23438,-90.59375,-0.046875
946741626,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,10,0.0,15,405035368234311,16,29.8,-290.1054382324219,0.08639999479055405,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946741628,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,12,0.0,15,405035355707429,31,23.1,-490.26312255859375,0.7339999675750732,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946741628,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,15,0.0,15,405035356771180,4,42.4,590.0103759765625,0.04020000249147415,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946741629,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,20,0.0,15,405035370983777,17,28.2,64.7916488647461,0.11240000277757645,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946741630,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,24,0.0,15,405035367354985,6,38.2,315.4582214355469,0.03539999946951866,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946741630,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,27,0.0,15,405035353894761,19,27.9,396.6965026855469,0.18320000171661377,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946741631,8888789000000,,,-1260194546648775424,0.0,4174.1798631846905,-19.29841769652427,13.819067811125413,3402,32,0.0,15,405035364804480,13,31.6,-346.9208068847656,0.06109999865293503,0,0.0,0.0,,,,,0,,1,,,243.20312,-96.59375,-0.9375
946742620,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,10,0.0,15,405036682889865,21,26.4,-288.1399230957031,0.1306999921798706,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946742621,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,12,0.0,15,405036670364001,24,25.5,-489.253662109375,0.19439999759197235,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946742622,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,15,0.0,15,405036671423039,8,36.5,591.8342895507812,0.030500000342726707,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946742623,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,20,0.0,15,405036685637880,14,30.4,66.82682800292969,0.034299999475479126,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946742623,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,21,0.0,15,405036678804081,14,30.4,469.4792785644531,0.05380000174045563,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946742624,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,24,0.0,15,405036682008010,6,38.3,317.32305908203125,0.044200003147125244,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946742625,8890104000000,,,-1260194546648429568,0.0,4276.144318282604,14.056000445235421,17.733189773216274,3403,32,0.0,15,405036679460296,35,22.5,-344.2412414550781,0.7400000095367432,0,0.0,0.0,,,,,0,,1,,,269.64062,-98.84375,5.765625
946743599,8890798000000,,,-1260194546647786496,0.0,4192.427266389132,19.787079921653604,10.060221644244326,3404,10,0.0,15,405037376247318,17,28.4,-287.6228332519531,0.12139999866485596,0,0.0,0.0,,,,,0,,1,,,317.51562,-97.265625,3.03125
946743599,8890798000000,,,-1260194546647786496,0.0,4192.427266389132,19.787079921653604,10.060221644244326,3404,15,0.0,15,405037364778452,5,40.5,592.4591064453125,0.02590000070631504,0,0.0,0.0,,,,,0,,1,,,317.51562,-97.265625,3.03125
946743600,8890798000000,,,-1260194546647786496,0.0,4192.427266389132,19.787079921653604,10.060221644244326,3404,20,0.0,15,405037378994475,16,29.4,67.37334442138672,0.1013999953866005,0,0.0,0.0,,,,,0,,1,,,317.51562,-97.265625,3.03125
946743600,8890798000000,,,-1260194546647786496,0.0,4192.427266389132,19.787079921653604,10.060221644244326,3404,21,0.0,15,405037372159776,9,35.2,469.9246826171875,0.05250000208616257,0,0.0,0.0,,,,,0,,1,,,317.51562,-97.265625,3.03125
946743601,8890798000000,,,-1260194546647786496,0.0,4192.427266389132,19.787079921653604,10.060221644244326,3404,24,0.0,15,405037375364117,10,34.1,317.979736328125,0.06109999865293503,0,0.0,0.0,,,,,0,,1,,,317.51562,-97.265625,3.03125
946744617,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,10,0.0,15,405038570787733,27,24.8,-287.32440185546875,0.6165000200271606,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744618,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,14,0.0,15,405038560445042,12,32.8,-463.90728759765625,0.07850000262260437,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744619,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,15,0.0,15,405038559315303,11,33.1,592.3746948242188,0.07170000672340393,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744620,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,20,0.0,15,405038573533503,14,30.8,67.53358459472656,0.08299999684095383,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744620,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,21,0.0,15,405038566697183,8,36.0,470.1982421875,0.03949999809265137,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744621,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,24,0.0,15,405038569901994,12,32.1,318.1887512207031,0.06199999898672104,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744621,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,27,0.0,15,405038556441056,14,30.7,399.3639221191406,0.08749999850988388,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946744622,8891993000000,,,-1260194546647325696,0.0,4267.062060534954,21.282789346021964,16.34982301932645,3405,32,0.0,15,405038567358710,10,34.7,-344.42047119140625,0.04910000041127205,0,0.0,0.0,,,,,0,,1,,,17.59375,-100.578125,-4.09375
946745617,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,12,0.0,15,405039568303817,31,23.9,-489.4353332519531,0.6634999513626099,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946745617,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,14,0.0,15,405039570485753,6,39.5,-463.89862060546875,0.036900002509355545,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946745618,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,20,0.0,15,405039583572474,24,25.6,67.56360626220703,1.1950000524520874,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946745619,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,21,0.0,15,405039576734724,10,34.7,470.1959533691406,0.06260000169277191,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946745620,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,24,0.0,15,405039579940054,14,30.4,318.343994140625,0.09200000017881393,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946745620,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,27,0.0,15,405039566478814,6,39.0,399.4980163574219,0.030900001525878906,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946745621,8893004000000,,,-1260194546646364672,0.0,4209.673497825861,21.982669661312805,8.809298231900595,3406,32,0.0,15,405039577399069,6,39.0,-344.2947082519531,0.04740000143647194,0,0.0,0.0,,,,,0,,1,,,37.140625,-100.140625,5.3125
946746606,8893994000000,,,-1260194546645653504,0.0,4200.3970593214035,22.00228282649057,8.119845611922825,3407,10,0.0,15,405040570117412,13,31.3,-293.8370361328125,0.07010000199079514,0,0.0,0.0,,,,,0,,1,,,67.765625,-94.390625,0.34375
946746607,8893994000000,,,-1260194546645653504,0.0,4200.3970593214035,22.00228282649057,8.119845611922825,3407,14,0.0,15,405040559775841,6,38.6,-470.630859375,0.05340000241994858,0,0.0,0.0,,,,,0,,1,,,67.765625,-94.390625,0.34375
946746608,8893994000000,,,-1260194546645653504,0.0,4200.3970593214035,22.00228282649057,8.119845611922825,3407,20,0.0,15,405040572860803,21,26.4,62.10437774658203,0.2687000036239624,0,0.0,0.0,,,,,0,,1,,,67.765625,-94.390625,0.34375
946746609,8893994000000,,,-1260194546645653504,0.0,4200.3970593214035,22.00228282649057,8.119845611922825,3407,21,0.0,15,405040566021773,13,31.5,464.3222351074219,0.0640999972820282,0,0.0,0.0,,,,,0,,1,,,67.765625,-94.390625,0.34375
946746609,8893994000000,,,-1260194546645653504,0.0,4200.3970593214035,22.00228282649057,8.119845611922825,3407,27,0.0,15,405040555766080,5,41.1,392.7232971191406,0.040400002151727676,0,0.0,0.0,,,,,0,,1,,,67.765625,-94.390625,0.34375
946746610,8893994000000,,,-1260194546645653504,0.0,4200.3970593214035,22.00228282649057,8.119845611922825,3407,32,0.0,15,405040566688713,6,39.7,-350.655029296875,0.030900001525878906,0,0.0,0.0,,,,,0,,1,,,67.765625,-94.390625,0.34375
946747609,8895006000000,,,-1260194546645056512,0.0,4193.074535578489,0.2355796660920582,11.244918216502965,3408,10,0.0,15,405041581521415,10,34.7,-290.2177734375,0.07010000199079514,0,0.0,0.0,,,,,0,,1,,,112.734375,-99.015625,-5.6875
946747610,8895006000000,,,-1260194546645056512,0.0,4193.074535578489,0.2355796660920582,11.244918216502965,3408,14,0.0,15,405041571180390,7,37.2,-466.6957702636719,0.04399999976158142,0,0.0,0.0,,,,,0,,1,,,112.734375,-99.015625,-5.6875
946747611,8895006000000,,,-1260194546645056512,0.0,4193.074535578489,0.2355796660920582,11.244918216502965,3408,20,0.0,15,405041584263595,19,27.8,64.95015716552734,0.1697000116109848,0,0.0,0.0,,,,,0,,1,,,112.734375,-99.015625,-5.6875
946747612,8895006000000,,,-1260194546645056512,0.0,4193.074535578489,0.2355796660920582,11.244918216502965,3408,21,0.0,15,405041577423191,14,30.0,467.6159973144531,0.08900000154972076,0,0.0,0.0,,,,,0,,1,,,112.734375,-99.015625,-5.6875
946747612,8895006000000,,,-1260194546645056512,0.0,4193.074535578489,0.2355796660920582,11.244918216502965,3408,27,0.0,15,405041567167731,6,39.3,396.6566467285156,0.03240000084042549,0,0.0,0.0,,,,,0,,1,,,112.734375,-99.015625,-5.6875
946747613,8895006000000,,,-1260194546645056512,0.0,4193.074535578489,0.2355796660920582,11.244918216502965,3408,32,0.0,15,405041578092892,6,38.3,-347.2084655761719,0.051899999380111694,0,0.0,0.0,,,,,0,,1,,,112.734375,-99.015625,-5.6875
946748612,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,10,0.0,15,405042578487674,8,36.4,-286.8515930175781,0.057500001043081284,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946748612,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,14,0.0,15,405042568147303,9,35.2,-463.5053405761719,0.04650000110268593,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946748613,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,20,0.0,15,405042581228645,14,30.4,68.22808837890625,0.0949999988079071,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946748614,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,21,0.0,15,405042574386849,19,27.6,470.6324768066406,0.18470001220703125,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946748615,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,24,0.0,15,405042577593794,14,30.1,319.16595458984375,0.08900000154972076,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946748615,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,27,0.0,15,405042564131734,8,36.2,399.8190002441406,0.06650000065565109,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946748616,8896003000000,,,-1260194546645021440,0.0,4188.355524092913,13.032077430366181,7.825541566900315,3409,32,0.0,15,405042575059404,7,37.6,-343.9422607421875,0.05000000074505806,0,0.0,0.0,,,,,0,,1,,,131.26562,-95.828125,5.1875
946749617,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,10,0.0,15,405043565429326,7,37.2,-290.379150390625,0.03500000014901161,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946749618,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,14,0.0,15,405043555089491,13,31.2,-466.6666564941406,0.07760000228881836,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946749619,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,15,0.0,15,405043553942230,6,38.9,588.8358154296875,0.04439999908208847,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946749620,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,20,0.0,15,405043568169132,12,32.6,64.7552261352539,0.060499999672174454,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946749620,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,24,0.0,15,405043564533510,9,35.0,315.5137634277344,0.04050000011920929,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946749621,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,27,0.0,15,405043551071141,13,31.0,396.7597351074219,0.07159999758005142,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946749621,8896990000000,,,-1260194546644962304,0.0,4190.5236430466175,23.44757157645011,9.163129688597786,3410,32,0.0,15,405043562001196,9,35.5,-347.3435363769531,0.06750000268220901,0,0.0,0.0,,,,,0,,1,,,161.5,-111.203125,20.8125
946750605,8898002000000,,,-1260194546644442112,0.0,4182.699602097273,11.244215190064835,9.130194808640491,3411,10,0.0,15,405044576909848,14,30.9,-291.7554626464844,0.08749999850988388,0,0.0,0.0,,,,,0,,1,,,202.625,-106.71875,15.296875
946750606,8898002000000,,,-1260194546644442112,0.0,4182.699602097273,11.244215190064835,9.130194808640491,3411,15,0.0,15,405044565419708,4,42.3,588.3195190429688,0.02370000071823597,0,0.0,0.0,,,,,0,,1,,,202.625,-106.71875,15.296875
946750606,8898002000000,,,-1260194546644442112,0.0,4182.699602097273,11.244215190064835,9.130194808640491,3411,20,0.0,15,405044579648584,24,25.9,64.09257507324219,1.1890000104904175,0,0.0,0.0,,,,,0,,1,,,202.625,-106.71875,15.296875
